tdate,code,score
2019-09-27,A310970,0.5678600269419777
2019-09-27,A315270,0.6739703458907957
2019-09-27,A319640,0.4786329876934999
2019-09-27,A329200,0.48861096324501035
2019-09-27,A329750,0.4518132241082471
2019-09-30,A091220,0.5284016582902838
2019-09-30,A091230,0.44777873551178377
2019-09-30,A098560,0.40400680471594524
2019-09-30,A102110,0.4892354029179315
2019-09-30,A105010,0.4979272543213619
2019-09-30,A114820,0.6415734024986631
2019-09-30,A117690,0.49198270613614364
2019-09-30,A123310,0.4378383879927346
2019-09-30,A123320,0.5963896263898844
2019-09-30,A130680,0.5091038432030752
2019-09-30,A133690,0.4889166451425127
2019-09-30,A137610,0.5323353704049912
2019-09-30,A138520,0.5188668039664713
2019-09-30,A138530,0.595345211482002
2019-09-30,A138540,0.4070998855537979
2019-09-30,A139220,0.633410624266613
2019-09-30,A139230,0.6437642146484652
2019-09-30,A139240,0.5744261693004372
2019-09-30,A139250,0.5384477966191902
2019-09-30,A139260,0.5721230105281115
2019-09-30,A139270,0.5226636796311165
2019-09-30,A139280,0.5789981446813245
2019-09-30,A139290,0.4918414209666078
2019-09-30,A139310,0.5700182908274153
2019-09-30,A139320,0.5294786794549752
2019-09-30,A143850,0.513055857710779
2019-09-30,A143860,0.483483732724925
2019-09-30,A147970,0.5169193405208388
2019-09-30,A150460,0.6100092505144287
2019-09-30,A157450,0.7284101285166612
2019-09-30,A157490,0.5444958399983146
2019-09-30,A157500,0.489138378184369
2019-09-30,A160580,0.4846674334163265
2019-09-30,A166400,0.4203861302687173
2019-09-30,A174350,0.5081755115149073
2019-09-30,A182480,0.4374717518098971
2019-09-30,A182490,0.5034491662266257
2019-09-30,A192090,0.6048134018575088
2019-09-30,A195920,0.5111581344783621
2019-09-30,A195930,0.5243160688650416
2019-09-30,A203780,0.5225535413885192
2019-09-30,A204480,0.4475441506158357
2019-09-30,A210780,0.5148757986289136
2019-09-30,A211560,0.4916633399911141
2019-09-30,A217770,0.5488910725014119
2019-09-30,A217780,0.48495078704770433
2019-09-30,A217790,0.6225857829932919
2019-09-30,A225030,0.5769402254488564
2019-09-30,A225040,0.5250902643270756
2019-09-30,A225050,0.6129898730377019
2019-09-30,A225060,0.593358143082096
2019-09-30,A227540,0.49378779382283255
2019-09-30,A227550,0.4927020395906396
2019-09-30,A227560,0.5858281794634244
2019-09-30,A227570,0.5773054187339888
2019-09-30,A228790,0.5869566307019302
2019-09-30,A228800,0.4407302705929724
2019-09-30,A228810,0.45890437959340263
2019-09-30,A228820,0.5040691040932854
2019-09-30,A232080,0.43530916461205976
2019-09-30,A233160,0.5749447940989371
2019-09-30,A236350,0.46569103809571216
2019-09-30,A237440,0.4808304264319066
2019-09-30,A241180,0.5441471818664726
2019-09-30,A243880,0.5589277316863203
2019-09-30,A243890,0.44434461620278937
2019-09-30,A245340,0.593730036690005
2019-09-30,A245350,0.583585764306403
2019-09-30,A245360,0.5296087205309862
2019-09-30,A248260,0.5352199749741305
2019-09-30,A248270,0.47836707430784936
2019-09-30,A250780,0.5256286028852903
2019-09-30,A252000,0.49745687574354486
2019-09-30,A252710,0.5155791243807416
2019-09-30,A261060,0.5122779618739722
2019-09-30,A261070,0.5396396062941443
2019-09-30,A261110,0.46636960651900194
2019-09-30,A261120,0.5347985452990939
2019-09-30,A261140,0.5574814622078633
2019-09-30,A267770,0.43286097234187976
2019-09-30,A269370,0.5445703133798833
2019-09-30,A272580,0.7124203890318004
2019-09-30,A275980,0.4838370644670203
2019-09-30,A276000,0.6081574841855267
2019-09-30,A277630,0.5224483383626751
2019-09-30,A277640,0.5073688714914292
2019-09-30,A277650,0.6246506550522025
2019-09-30,A289250,0.4838301568644157
2019-09-30,A289260,0.5501657427334689
2019-09-30,A289480,0.4902096806202046
2019-09-30,A292150,0.5741479976190528
2019-09-30,A292160,0.49779129671282457
2019-09-30,A292560,0.5628977956651798
2019-09-30,A300610,0.38157099511710735
2019-09-30,A302170,0.6183556696025618
2019-09-30,A302180,0.41642867000287564
2019-09-30,A302190,0.6243314644952601
2019-09-30,A305080,0.5507239018048361
2019-09-30,A305540,0.5619858739348431
2019-09-30,A307510,0.4850637254536783
2019-09-30,A307520,0.5514147166666524
2019-09-30,A310960,0.45186203220347015
2019-09-30,A310970,0.457178885335421
2019-09-30,A315270,0.6332877883896243
2019-09-30,A319640,0.5825188201729384
2019-09-30,A329200,0.5792880421980456
2019-09-30,A329750,0.48011774566976345
2019-10-01,A091220,0.5364461195553888
2019-10-01,A091230,0.5034018256690546
2019-10-01,A098560,0.43001440081626546
2019-10-01,A102110,0.6207714808010277
2019-10-01,A105010,0.4225795346754377
2019-10-01,A114820,0.6115785889699078
2019-10-01,A117690,0.47297424151726863
2019-10-01,A123310,0.5299325849277838
2019-10-01,A123320,0.49691903012412464
2019-10-01,A130680,0.4996146046480605
2019-10-01,A133690,0.4153752769999679
2019-10-01,A137610,0.5043411444032903
2019-10-01,A138520,0.5215578393689118
2019-10-01,A138530,0.5122054033809817
2019-10-01,A138540,0.4710873758170533
2019-10-01,A139220,0.5880873349939909
2019-10-01,A139230,0.5956534165915743
2019-10-01,A139240,0.5198369255462468
2019-10-01,A139250,0.6056382339024288
2019-10-01,A139260,0.5951847393687449
2019-10-01,A139270,0.49071099499457
2019-10-01,A139280,0.5223857747579936
2019-10-01,A139290,0.5392272466863263
2019-10-01,A139310,0.5873322702048301
2019-10-01,A139320,0.5173438383255674
2019-10-01,A143850,0.5210949138107555
2019-10-01,A143860,0.5821364116302146
2019-10-01,A147970,0.5517511648864283
2019-10-01,A150460,0.5873299636283275
2019-10-01,A157450,0.7257597228894405
2019-10-01,A157490,0.5338609430023427
2019-10-01,A157500,0.547773041512379
2019-10-01,A160580,0.4499178870694524
2019-10-01,A166400,0.4226615453449034
2019-10-01,A174350,0.45935462528265947
2019-10-01,A182480,0.5280383970716469
2019-10-01,A182490,0.5007878638566191
2019-10-01,A192090,0.6580213706205518
2019-10-01,A195920,0.5199854236297101
2019-10-01,A195930,0.4842570614677757
2019-10-01,A203780,0.5191897363895892
2019-10-01,A204480,0.5055987174400574
2019-10-01,A210780,0.5995520436104563
2019-10-01,A211560,0.5443112710509125
2019-10-01,A217770,0.48008297012540857
2019-10-01,A217780,0.5510276888173419
2019-10-01,A217790,0.6354169840141309
2019-10-01,A225030,0.6294724253709058
2019-10-01,A225040,0.5651360422309697
2019-10-01,A225050,0.5449740892329474
2019-10-01,A225060,0.5720281241028238
2019-10-01,A227540,0.5276639878706681
2019-10-01,A227550,0.4808332383345933
2019-10-01,A227560,0.5231204072205506
2019-10-01,A227570,0.5583202414530622
2019-10-01,A228790,0.5710287806520208
2019-10-01,A228800,0.5073496197619524
2019-10-01,A228810,0.4749173439854298
2019-10-01,A228820,0.5703733784891115
2019-10-01,A232080,0.42936502846738595
2019-10-01,A233160,0.5333783231783192
2019-10-01,A236350,0.5389232265718576
2019-10-01,A237440,0.4588271667706511
2019-10-01,A241180,0.45156999868923325
2019-10-01,A243880,0.5315897739061148
2019-10-01,A243890,0.5789892669739886
2019-10-01,A245340,0.47907305673176176
2019-10-01,A245350,0.655592084136943
2019-10-01,A245360,0.5576210027646447
2019-10-01,A248260,0.5219316301167375
2019-10-01,A248270,0.46776631606577546
2019-10-01,A250780,0.4786401278625119
2019-10-01,A252000,0.5926909304886595
2019-10-01,A252710,0.488954272955787
2019-10-01,A261060,0.4863284369988506
2019-10-01,A261070,0.4687824319083993
2019-10-01,A261110,0.5656996370403177
2019-10-01,A261120,0.4772888961732084
2019-10-01,A261140,0.4735428525423706
2019-10-01,A267770,0.4036179751171447
2019-10-01,A269370,0.6073024018122091
2019-10-01,A272580,0.6864259924620609
2019-10-01,A275980,0.570609542535346
2019-10-01,A276000,0.4427032614593256
2019-10-01,A277630,0.5698318887304273
2019-10-01,A277640,0.5812030878143508
2019-10-01,A277650,0.5898344319859801
2019-10-01,A289250,0.5119273966667321
2019-10-01,A289260,0.5158892422172031
2019-10-01,A289480,0.4669802519132655
2019-10-01,A292150,0.538235463816873
2019-10-01,A292160,0.5432710106545557
2019-10-01,A292560,0.4835412364084588
2019-10-01,A300610,0.5228714546397296
2019-10-01,A302170,0.4522503949265326
2019-10-01,A302180,0.4739335973874966
2019-10-01,A302190,0.6241657481527683
2019-10-01,A305080,0.5120707575299218
2019-10-01,A305540,0.5471481391325094
2019-10-01,A307510,0.5730571229782909
2019-10-01,A307520,0.5792903389807897
2019-10-01,A310960,0.4251669255849085
2019-10-01,A310970,0.5013475957751722
2019-10-01,A315270,0.6147482258729936
2019-10-01,A319640,0.5923180004626495
2019-10-01,A329200,0.5999251113664618
2019-10-01,A329750,0.5984163397443231
2019-10-02,A091220,0.5469417670904617
2019-10-02,A091230,0.3938092848243788
2019-10-02,A098560,0.5493327204431137
2019-10-02,A102110,0.4435934422108338
2019-10-02,A105010,0.41526585525939147
2019-10-02,A114820,0.6775591476434856
2019-10-02,A117690,0.590280367376633
2019-10-02,A123310,0.4865381088133156
2019-10-02,A123320,0.5698193837096491
2019-10-02,A130680,0.5893707151904956
2019-10-02,A133690,0.4437235256285308
2019-10-02,A137610,0.5070730923722487
2019-10-02,A138520,0.49738594588114515
2019-10-02,A138530,0.5619791229525988
2019-10-02,A138540,0.5688730710263155
2019-10-02,A139220,0.5794111915990164
2019-10-02,A139230,0.5417124257027114
2019-10-02,A139240,0.447776650129964
2019-10-02,A139250,0.5198793676279321
2019-10-02,A139260,0.48480486550960017
2019-10-02,A139270,0.4725935659749025
2019-10-02,A139280,0.4384269623326857
2019-10-02,A139290,0.6110702490199945
2019-10-02,A139310,0.478024812446606
2019-10-02,A139320,0.48937943003174916
2019-10-02,A143850,0.49928966528326785
2019-10-02,A143860,0.5623794092146829
2019-10-02,A147970,0.5628353801955449
2019-10-02,A150460,0.6206889033662246
2019-10-02,A157450,0.7204509319463922
2019-10-02,A157490,0.5925843135333774
2019-10-02,A157500,0.549057277041766
2019-10-02,A160580,0.4966128574466096
2019-10-02,A166400,0.4449987451599426
2019-10-02,A174350,0.5566859258854224
2019-10-02,A182480,0.5747582520276905
2019-10-02,A182490,0.518116880713901
2019-10-02,A192090,0.5765765838773708
2019-10-02,A195920,0.45586263248698966
2019-10-02,A195930,0.42149661420664036
2019-10-02,A203780,0.5151174601082489
2019-10-02,A204480,0.48008729917532733
2019-10-02,A210780,0.5895741738178363
2019-10-02,A211560,0.48902047416703365
2019-10-02,A217770,0.6138275431976675
2019-10-02,A217780,0.5351392227753498
2019-10-02,A217790,0.610823601404666
2019-10-02,A225030,0.6105739349218781
2019-10-02,A225040,0.5775336109117601
2019-10-02,A225050,0.48484970856020587
2019-10-02,A225060,0.5385948159048531
2019-10-02,A227540,0.519471531317106
2019-10-02,A227550,0.3701285806928079
2019-10-02,A227560,0.6365293407105762
2019-10-02,A227570,0.4457072501084068
2019-10-02,A228790,0.5037577991437621
2019-10-02,A228800,0.5127305879692942
2019-10-02,A228810,0.4715633882272419
2019-10-02,A228820,0.560693411557997
2019-10-02,A232080,0.5078192540509828
2019-10-02,A233160,0.5621671892436025
2019-10-02,A236350,0.5279938562682323
2019-10-02,A237440,0.5061679920633755
2019-10-02,A241180,0.5676004822100961
2019-10-02,A243880,0.5410892256660862
2019-10-02,A243890,0.5219199469879436
2019-10-02,A245340,0.42354207435408425
2019-10-02,A245350,0.5501505545860926
2019-10-02,A245360,0.539603760612484
2019-10-02,A248260,0.5899977191261533
2019-10-02,A248270,0.48035647474546656
2019-10-02,A250780,0.5541866375748186
2019-10-02,A252000,0.5265507247915998
2019-10-02,A252710,0.5143287963030297
2019-10-02,A261060,0.5864044997812451
2019-10-02,A261070,0.42109496310520206
2019-10-02,A261110,0.48438490131322104
2019-10-02,A261120,0.5320624796935154
2019-10-02,A261140,0.4767812777761941
2019-10-02,A267770,0.47226578583473033
2019-10-02,A269370,0.6232611111295209
2019-10-02,A272580,0.6817598052774337
2019-10-02,A275980,0.5585262381889032
2019-10-02,A276000,0.42195021032861235
2019-10-02,A277630,0.5910302716486365
2019-10-02,A277640,0.40788795668962946
2019-10-02,A277650,0.5184566441753051
2019-10-02,A289250,0.47787027466443305
2019-10-02,A289260,0.509178028901672
2019-10-02,A289480,0.6015513577603154
2019-10-02,A292150,0.47482745408012156
2019-10-02,A292160,0.5242289819230358
2019-10-02,A292560,0.5341717090209671
2019-10-02,A300610,0.516359410442924
2019-10-02,A302170,0.45742712329293783
2019-10-02,A302180,0.4245875429499198
2019-10-02,A302190,0.6242074603288361
2019-10-02,A305080,0.42599966252808835
2019-10-02,A305540,0.3913565217484938
2019-10-02,A307510,0.5165773338217934
2019-10-02,A307520,0.42695331352141414
2019-10-02,A310960,0.5485101840503112
2019-10-02,A310970,0.38651329431050496
2019-10-02,A315270,0.5351676731362517
2019-10-02,A319640,0.4350970042376315
2019-10-02,A329200,0.6093252693622238
2019-10-02,A329750,0.5517545152430351
2019-10-04,A091220,0.5876269656625315
2019-10-04,A091230,0.44977653872130724
2019-10-04,A098560,0.4901150795922454
2019-10-04,A102110,0.36203930069911294
2019-10-04,A105010,0.4378888222047852
2019-10-04,A114820,0.5136122628307412
2019-10-04,A117690,0.4560659108428184
2019-10-04,A123310,0.5597188221745221
2019-10-04,A123320,0.5530141729326252
2019-10-04,A130680,0.6064853022147537
2019-10-04,A133690,0.3858938340190487
2019-10-04,A137610,0.5310677951972377
2019-10-04,A138520,0.40484535024306817
2019-10-04,A138530,0.4572621257222565
2019-10-04,A138540,0.4918870070076479
2019-10-04,A139220,0.6300705092561283
2019-10-04,A139230,0.43781944550391994
2019-10-04,A139240,0.6110629398439487
2019-10-04,A139250,0.5592544821806892
2019-10-04,A139260,0.5706081118273273
2019-10-04,A139270,0.573897055899273
2019-10-04,A139280,0.4796834778194386
2019-10-04,A139290,0.5068034895279051
2019-10-04,A139310,0.5046913020721399
2019-10-04,A139320,0.5406870457070899
2019-10-04,A143850,0.5355398571225441
2019-10-04,A143860,0.6427840808169635
2019-10-04,A147970,0.6139827674722488
2019-10-04,A150460,0.5325989175929472
2019-10-04,A157450,0.7132704143033388
2019-10-04,A157490,0.5963907541848519
2019-10-04,A157500,0.5664388900492474
2019-10-04,A160580,0.5032143181569099
2019-10-04,A166400,0.5470526550113851
2019-10-04,A174350,0.5234698679372816
2019-10-04,A182480,0.5747824696328397
2019-10-04,A182490,0.4947602311077399
2019-10-04,A192090,0.5395216894317335
2019-10-04,A195920,0.56643242454485
2019-10-04,A195930,0.5999139245924008
2019-10-04,A203780,0.4558089398629495
2019-10-04,A204480,0.5013207177080444
2019-10-04,A210780,0.54893059762719
2019-10-04,A211560,0.5249800802584493
2019-10-04,A217770,0.5600303849440215
2019-10-04,A217780,0.5256339005580547
2019-10-04,A217790,0.513130653737554
2019-10-04,A225030,0.47677367558176736
2019-10-04,A225040,0.4792571378971358
2019-10-04,A225050,0.5785191732877268
2019-10-04,A225060,0.49570114790804815
2019-10-04,A227540,0.5354597664036996
2019-10-04,A227550,0.4481523610153546
2019-10-04,A227560,0.5603525988688637
2019-10-04,A227570,0.4567038826169261
2019-10-04,A228790,0.6036017025451974
2019-10-04,A228800,0.4827023715207053
2019-10-04,A228810,0.45081525839172204
2019-10-04,A228820,0.4906373162260082
2019-10-04,A232080,0.5278197878621043
2019-10-04,A233160,0.5409078870175087
2019-10-04,A236350,0.5450998104778904
2019-10-04,A237440,0.60018352973658
2019-10-04,A241180,0.49477827648394207
2019-10-04,A243880,0.5107922267271553
2019-10-04,A243890,0.5298848179084552
2019-10-04,A245340,0.5186830791670972
2019-10-04,A245350,0.510583254065793
2019-10-04,A245360,0.502175912367068
2019-10-04,A248260,0.5204484287434815
2019-10-04,A248270,0.6028954513678929
2019-10-04,A250780,0.5674101370017809
2019-10-04,A252000,0.5083254570157306
2019-10-04,A252710,0.5155947339190575
2019-10-04,A261060,0.5529459822171736
2019-10-04,A261070,0.5464182766356078
2019-10-04,A261110,0.548323732641787
2019-10-04,A261120,0.476772991481317
2019-10-04,A261140,0.5440829504840368
2019-10-04,A267770,0.4492024827044496
2019-10-04,A269370,0.5611517035271847
2019-10-04,A272580,0.7124158820422052
2019-10-04,A275980,0.5297841963139858
2019-10-04,A276000,0.5390032370301913
2019-10-04,A277630,0.6136451530820003
2019-10-04,A277640,0.5927323061081909
2019-10-04,A277650,0.5825641870842715
2019-10-04,A289250,0.4891373816573649
2019-10-04,A289260,0.4327533960936483
2019-10-04,A289480,0.5822050482477137
2019-10-04,A292150,0.4839819845691811
2019-10-04,A292160,0.55249274998807
2019-10-04,A292560,0.5276065871652386
2019-10-04,A300610,0.5289308075706666
2019-10-04,A302170,0.41294289818670626
2019-10-04,A302180,0.4248782536994223
2019-10-04,A302190,0.624055164000073
2019-10-04,A305080,0.5574051438858351
2019-10-04,A305540,0.5906769390726992
2019-10-04,A307510,0.5525672942953466
2019-10-04,A307520,0.5178187870525681
2019-10-04,A310960,0.4676983594444903
2019-10-04,A310970,0.5757788228894118
2019-10-04,A315270,0.6015890398766887
2019-10-04,A319640,0.4879261478974288
2019-10-04,A329200,0.4405056649321996
2019-10-04,A329750,0.5386177691456386
2019-10-07,A091220,0.46893232550100244
2019-10-07,A091230,0.5669653447629879
2019-10-07,A098560,0.4906180499506272
2019-10-07,A102110,0.3595443481518013
2019-10-07,A105010,0.39322377727973484
2019-10-07,A114820,0.4311453461032864
2019-10-07,A117690,0.5641058188313454
2019-10-07,A123310,0.5144244694719073
2019-10-07,A123320,0.5929377076271122
2019-10-07,A130680,0.5597348912020172
2019-10-07,A133690,0.5248376359944379
2019-10-07,A137610,0.5524371915469319
2019-10-07,A138520,0.4495040698834824
2019-10-07,A138530,0.5572237096761677
2019-10-07,A138540,0.47916022615044795
2019-10-07,A139220,0.48324452638055915
2019-10-07,A139230,0.5477098015155656
2019-10-07,A139240,0.4903450885985319
2019-10-07,A139250,0.45387346533217915
2019-10-07,A139260,0.5155486753962762
2019-10-07,A139270,0.4871951210457952
2019-10-07,A139280,0.5750236055327657
2019-10-07,A139290,0.5688245698393448
2019-10-07,A139310,0.5686833486098869
2019-10-07,A139320,0.49391114455685886
2019-10-07,A143850,0.42870334262824716
2019-10-07,A143860,0.5800474156328269
2019-10-07,A147970,0.5319510241418456
2019-10-07,A150460,0.547231600568118
2019-10-07,A157450,0.7166136521844314
2019-10-07,A157490,0.5637524345125008
2019-10-07,A157500,0.4617553695132031
2019-10-07,A160580,0.49704721520696077
2019-10-07,A166400,0.5178952085586417
2019-10-07,A174350,0.5474514008058331
2019-10-07,A182480,0.5055483692819843
2019-10-07,A182490,0.536758558707928
2019-10-07,A192090,0.5560412122450927
2019-10-07,A195920,0.4817811555582427
2019-10-07,A195930,0.5613231990849709
2019-10-07,A203780,0.6030571811677189
2019-10-07,A204480,0.5514972712253513
2019-10-07,A210780,0.5469140075979882
2019-10-07,A211560,0.4983052608114175
2019-10-07,A217770,0.561404797390471
2019-10-07,A217780,0.47983792960272914
2019-10-07,A217790,0.6084838871881799
2019-10-07,A225030,0.5541952297022689
2019-10-07,A225040,0.4874650100248435
2019-10-07,A225050,0.5026126755096957
2019-10-07,A225060,0.5906442550579741
2019-10-07,A227540,0.5440829314764327
2019-10-07,A227550,0.4862905647159563
2019-10-07,A227560,0.47269195974044903
2019-10-07,A227570,0.5900609028007244
2019-10-07,A228790,0.6083721346892544
2019-10-07,A228800,0.5339312199584357
2019-10-07,A228810,0.43479520018869455
2019-10-07,A228820,0.4687247038920672
2019-10-07,A232080,0.5267482317483568
2019-10-07,A233160,0.5956074798132307
2019-10-07,A236350,0.5095617971800052
2019-10-07,A237440,0.4708423730151224
2019-10-07,A241180,0.5701669363135766
2019-10-07,A243880,0.5017139179144324
2019-10-07,A243890,0.5012385051797149
2019-10-07,A245340,0.5001703099469418
2019-10-07,A245350,0.5786100991280797
2019-10-07,A245360,0.5150320607375347
2019-10-07,A248260,0.553094544430252
2019-10-07,A248270,0.5649471312203979
2019-10-07,A250780,0.5074253160708606
2019-10-07,A252000,0.4384340385342975
2019-10-07,A252710,0.5246996588192597
2019-10-07,A261060,0.5182011034660982
2019-10-07,A261070,0.5303112605381656
2019-10-07,A261110,0.4555390399203298
2019-10-07,A261120,0.5107348920892835
2019-10-07,A261140,0.42939379481216156
2019-10-07,A267770,0.4509976655763975
2019-10-07,A269370,0.5638062396165213
2019-10-07,A272580,0.7124366209743331
2019-10-07,A275980,0.6292066652187635
2019-10-07,A276000,0.5578032402481915
2019-10-07,A277630,0.6175897289329659
2019-10-07,A277640,0.5988496387799845
2019-10-07,A277650,0.5820001304835433
2019-10-07,A289250,0.449178987712555
2019-10-07,A289260,0.39609627921976803
2019-10-07,A289480,0.5788729834290094
2019-10-07,A292150,0.4338279001299306
2019-10-07,A292160,0.5190282713998194
2019-10-07,A292560,0.5296091052254844
2019-10-07,A300610,0.4995814178307169
2019-10-07,A302170,0.41294687009083236
2019-10-07,A302180,0.42021817517419296
2019-10-07,A302190,0.4065759102621318
2019-10-07,A305080,0.6235119069638285
2019-10-07,A305540,0.5705686693781171
2019-10-07,A307510,0.5285986201493594
2019-10-07,A307520,0.4201667864698017
2019-10-07,A310960,0.44905336921425526
2019-10-07,A310970,0.5784917972733692
2019-10-07,A315270,0.613025607319298
2019-10-07,A319640,0.484609119786062
2019-10-07,A329200,0.47355118125136
2019-10-07,A329750,0.44112393629055496
2019-10-08,A091220,0.5882552386557867
2019-10-08,A091230,0.5256228374262746
2019-10-08,A098560,0.5058980217511666
2019-10-08,A102110,0.4595634069425269
2019-10-08,A105010,0.4465428621343692
2019-10-08,A114820,0.5770451534613183
2019-10-08,A117690,0.5268998353443037
2019-10-08,A123310,0.5375634672869324
2019-10-08,A123320,0.5780549894564725
2019-10-08,A130680,0.5950362259817065
2019-10-08,A133690,0.4216541928121624
2019-10-08,A137610,0.49974773277297585
2019-10-08,A138520,0.5435754450917426
2019-10-08,A138530,0.5752656538477936
2019-10-08,A138540,0.43732842870227656
2019-10-08,A139220,0.490581024398454
2019-10-08,A139230,0.6068606474620879
2019-10-08,A139240,0.5090343767831492
2019-10-08,A139250,0.5818407845066104
2019-10-08,A139260,0.5683189952578676
2019-10-08,A139270,0.49320946324069453
2019-10-08,A139280,0.4537488814176078
2019-10-08,A139290,0.5034540914323264
2019-10-08,A139310,0.5687001918565326
2019-10-08,A139320,0.5834387316846813
2019-10-08,A143850,0.4800377103844369
2019-10-08,A143860,0.46632357030189375
2019-10-08,A147970,0.5001368505934769
2019-10-08,A150460,0.560581607097865
2019-10-08,A157450,0.7172908871969566
2019-10-08,A157490,0.564446824383515
2019-10-08,A157500,0.5757530394835548
2019-10-08,A160580,0.5292585023647894
2019-10-08,A166400,0.4030186078985734
2019-10-08,A174350,0.5581102706615396
2019-10-08,A182480,0.4801797347276208
2019-10-08,A182490,0.5420761164940581
2019-10-08,A192090,0.507418382680945
2019-10-08,A195920,0.48123868376733797
2019-10-08,A195930,0.5454261913360693
2019-10-08,A203780,0.598550951185319
2019-10-08,A204480,0.43933315568927994
2019-10-08,A210780,0.5195222507171543
2019-10-08,A211560,0.5942804871238554
2019-10-08,A217770,0.512704248228829
2019-10-08,A217780,0.4810774855950923
2019-10-08,A217790,0.5224998083861992
2019-10-08,A225030,0.591338415812178
2019-10-08,A225040,0.3927714206163981
2019-10-08,A225050,0.4399974739291732
2019-10-08,A225060,0.5178778470295745
2019-10-08,A227540,0.5297112998506354
2019-10-08,A227550,0.5644268738119963
2019-10-08,A227560,0.44112537354279846
2019-10-08,A227570,0.5693977575527409
2019-10-08,A228790,0.5288677513753002
2019-10-08,A228800,0.4933010565412829
2019-10-08,A228810,0.5661427512040441
2019-10-08,A228820,0.4326767396807341
2019-10-08,A232080,0.48023011155079925
2019-10-08,A233160,0.5473846893735813
2019-10-08,A236350,0.48613943467290904
2019-10-08,A237440,0.48619891123190156
2019-10-08,A241180,0.588158489735464
2019-10-08,A243880,0.5899545455202431
2019-10-08,A243890,0.577187291335345
2019-10-08,A245340,0.5661870253762967
2019-10-08,A245350,0.5491803554266158
2019-10-08,A245360,0.524946325455799
2019-10-08,A248260,0.6246524101895056
2019-10-08,A248270,0.6303575255834302
2019-10-08,A250780,0.5554668719982846
2019-10-08,A252000,0.37084964163245554
2019-10-08,A252710,0.5427385950625966
2019-10-08,A261060,0.4827516556456874
2019-10-08,A261070,0.559391912704041
2019-10-08,A261110,0.5303391028081383
2019-10-08,A261120,0.43770754263335593
2019-10-08,A261140,0.5713110770376983
2019-10-08,A267770,0.4960121290891542
2019-10-08,A269370,0.5832273146842016
2019-10-08,A272580,0.703769992033625
2019-10-08,A275980,0.575258295951493
2019-10-08,A276000,0.6225624952474318
2019-10-08,A277630,0.5821137457618039
2019-10-08,A277640,0.6067497566633162
2019-10-08,A277650,0.41683253156390254
2019-10-08,A289250,0.4553752704164933
2019-10-08,A289260,0.3858122179384826
2019-10-08,A289480,0.4916665714424753
2019-10-08,A292150,0.5234783790512649
2019-10-08,A292160,0.4490749541116001
2019-10-08,A292560,0.5442338870806868
2019-10-08,A300610,0.51887402214513
2019-10-08,A302170,0.5223159441253001
2019-10-08,A302180,0.42236511953685785
2019-10-08,A302190,0.6243678464597407
2019-10-08,A305080,0.5008254157812823
2019-10-08,A305540,0.4558244425044918
2019-10-08,A307510,0.449360148062
2019-10-08,A307520,0.5571323183223252
2019-10-08,A310960,0.5398205579347234
2019-10-08,A310970,0.6172184000382542
2019-10-08,A315270,0.5844821050785437
2019-10-08,A319640,0.44785174172553804
2019-10-08,A329200,0.503731347179452
2019-10-08,A329750,0.37041962934491995
2019-10-10,A091220,0.48813470148526134
2019-10-10,A091230,0.6098245110957287
2019-10-10,A098560,0.4779536601863383
2019-10-10,A102110,0.38691487193693685
2019-10-10,A105010,0.5858818932125709
2019-10-10,A114820,0.5550101098916502
2019-10-10,A117690,0.5161480258250531
2019-10-10,A123310,0.48801354729255736
2019-10-10,A123320,0.4772876120198133
2019-10-10,A130680,0.5314680230813509
2019-10-10,A133690,0.49130399197224195
2019-10-10,A137610,0.5610938356272163
2019-10-10,A138520,0.5458008162597697
2019-10-10,A138530,0.5165982060356126
2019-10-10,A138540,0.604375384892757
2019-10-10,A139220,0.6033388289050424
2019-10-10,A139230,0.6236924822398838
2019-10-10,A139240,0.4916449537433369
2019-10-10,A139250,0.6472371049569752
2019-10-10,A139260,0.5188245259899339
2019-10-10,A139270,0.6104431034942611
2019-10-10,A139280,0.45505513192443486
2019-10-10,A139290,0.5406721361352758
2019-10-10,A139310,0.5660063815510376
2019-10-10,A139320,0.4375126949367761
2019-10-10,A143850,0.4814689892305511
2019-10-10,A143860,0.5252402057844633
2019-10-10,A147970,0.5861083772693491
2019-10-10,A150460,0.5252110872348624
2019-10-10,A157450,0.7312659872543504
2019-10-10,A157490,0.4804503942575454
2019-10-10,A157500,0.5470849105112112
2019-10-10,A160580,0.4532180004010932
2019-10-10,A166400,0.38096697314493394
2019-10-10,A174350,0.5500410889212798
2019-10-10,A182480,0.5441701306174344
2019-10-10,A182490,0.5807706404550741
2019-10-10,A192090,0.5107453646067492
2019-10-10,A195920,0.5358360479656751
2019-10-10,A195930,0.5940562749633373
2019-10-10,A203780,0.4896457383980075
2019-10-10,A204480,0.42582903374244707
2019-10-10,A210780,0.4861773288706173
2019-10-10,A211560,0.5329269795278849
2019-10-10,A217770,0.5200728519395268
2019-10-10,A217780,0.5423823095260759
2019-10-10,A217790,0.5193715061857879
2019-10-10,A225030,0.5359633138628066
2019-10-10,A225040,0.47974160940274047
2019-10-10,A225050,0.5672920230333166
2019-10-10,A225060,0.5704447272564009
2019-10-10,A227540,0.531639353994988
2019-10-10,A227550,0.5540467098577798
2019-10-10,A227560,0.4401181690478624
2019-10-10,A227570,0.531310935012804
